15,4619.0
16,4624.7
7,4625.1
4,4625.4
10,4627.0
3,4627.3
8,4695.8
16,5003.2
7,5003.3
8,5003.3
4,5003.3
10,5003.4
3,5003.4
26,5003.6
13,5003.7
12,5003.7
27,5004.0
16,5009.5
7,5010.8
8,5010.9
4,5011.1
10,5013.0
3,5013.5
16,5083.1
4,5083.2
7,5083.2
8,5083.2
10,5083.3
3,5083.3
13,5083.5
26,5083.5
12,5083.6
27,5083.9
16,5089.1
7,5090.2
8,5090.3
4,5090.5
10,5092.0
3,5092.3
16,5163.1
4,5163.2
7,5163.2
10,5163.2
3,5163.3
13,5163.4
26,5163.4
8,5163.4
12,5163.6
27,5163.9
16,5169.1
7,5170.2
4,5170.5
8,5171.7
10,5172.1
3,5172.5
8,5224.4
16,5243.1
4,5243.2
7,5243.2
3,5243.3
10,5243.3
13,5243.4
26,5243.4
12,5243.6
8,5243.8
27,5243.8
16,5249.7
7,5250.1
4,5250.4
10,5252.0
3,5252.3
8,5254.1
8,5304.6
16,5628.2
8,5628.3
7,5628.3
4,5628.3
3,5628.4
26,5628.6
13,5628.6
12,5628.7
27,5629.0
1,5629.1
16,5634.5
7,5635.8
8,5635.9
4,5636.1
3,5638.5
16,5708.1
7,5708.2
4,5708.2
8,5708.2
3,5708.3
26,5708.5
13,5708.5
12,5708.6
27,5708.9
1,5708.9
16,5714.1
7,5715.2
8,5715.3
4,5715.5
3,5717.3
16,5788.1
4,5788.2
7,5788.2
3,5788.3
13,5788.4
8,5788.4
26,5788.4
12,5788.6
1,5788.8
27,5788.9
16,5794.1
7,5795.2
4,5795.5
8,5796.7
3,5797.5
8,5849.4
16,5868.1
7,5868.2
4,5868.2
3,5868.3
26,5868.4
13,5868.4
12,5868.6
1,5868.8
27,5868.8
8,5868.8
16,5874.7
7,5875.1
4,5875.4
3,5877.3
8,5879.1
8,5929.6
16,6253.2
7,6253.3
8,6253.3
4,6253.3
29,6253.4
3,6253.4
26,6253.6
13,6253.6
1,6254.0
27,6254.0
16,6259.5
7,6260.8
8,6260.9
4,6261.1
29,6261.3
3,6263.5
16,6333.1
7,6333.2
29,6333.2
8,6333.2
4,6333.2
3,6333.3
26,6333.5
13,6333.5
1,6333.8
27,6333.9
16,6339.1
29,6340.1
7,6340.2
8,6340.3
4,6340.5
3,6342.3
16,6413.1
29,6413.2
4,6413.2
7,6413.2
3,6413.3
13,6413.4
26,6413.4
8,6413.4
1,6413.8
27,6413.9
16,6419.1
7,6420.2
4,6420.5
29,6420.8
8,6421.7
3,6422.5
29,6474.0
8,6474.4
16,6493.1
7,6493.2
4,6493.2
3,6493.3
13,6493.4
26,6493.4
29,6493.7
1,6493.8
27,6493.8
8,6493.8
16,6499.7
7,6500.1
4,6500.4
3,6502.3
29,6504.1
8,6504.1
29,6554.0
8,6554.6
16,6878.2
8,6878.3
4,6878.3
7,6878.3
29,6878.3
3,6878.4
13,6878.6
18,6878.7
1,6879.0
27,6879.0
16,6884.5
29,6885.7
7,6885.8
8,6885.9
4,6886.1
3,6888.5
16,6958.1
4,6958.2
29,6958.2
7,6958.2
8,6958.2
3,6958.3
18,6958.5
13,6958.5
1,6958.8
27,6958.9
16,6964.1
7,6965.2
29,6965.2
8,6965.3
4,6965.5
3,6967.3
29,7027.8
16,7038.1
7,7038.2
4,7038.2
3,7038.3
18,7038.4
13,7038.4
8,7038.4
1,7038.8
27,7038.9
29,7040.0
16,7044.1
7,7045.2
4,7045.5
8,7046.7
3,7047.5
8,7099.4
29,7118.1
16,7118.1
4,7118.2
7,7118.2
3,7118.3
13,7118.4
18,7118.4
27,7118.8
1,7118.8
8,7118.8
16,7124.7
7,7125.1
29,7125.3
4,7125.4
3,7127.3
8,7129.1
29,7176.0
8,7179.6
16,7503.2
7,7503.3
29,7503.3
4,7503.3
8,7503.3
13,7503.6
18,7503.6
14,7503.7
1,7504.0
27,7504.0
16,7509.5
29,7510.7
7,7510.8
8,7510.9
4,7511.1
16,7583.1
4,7583.2
8,7583.2
29,7583.2
7,7583.2
14,7583.5
13,7583.5
18,7583.5
1,7583.8
27,7583.9
16,7589.1
7,7590.2
29,7590.2
8,7590.3
4,7590.5
29,7652.6
16,7663.1
7,7663.2
4,7663.2
18,7663.4
14,7663.4
13,7663.4
8,7663.4
1,7663.8
27,7663.9
29,7665.0
16,7669.1
7,7670.2
4,7670.5
8,7671.7
8,7724.4
16,7743.1
29,7743.1
7,7743.2
4,7743.2
18,7743.4
14,7743.4
13,7743.4
1,7743.8
8,7743.8
27,7743.8
16,7749.7
7,7750.1
29,7750.3
4,7750.4
8,7754.1
29,7801.0
8,7804.6
16,8128.2
4,8128.3
29,8128.3
8,8128.3
14,8128.6
13,8128.6
18,8128.6
27,8129.0
1,8129.0
25,8129.8
16,8134.5
29,8135.7
8,8135.9
4,8136.1
16,8208.1
4,8208.2
8,8208.2
29,8208.2
14,8208.5
18,8208.5
13,8208.5
1,8208.8
27,8208.9
25,8209.5
16,8214.1
29,8215.2
8,8215.3
4,8215.5
29,8277.6
16,8288.1
4,8288.2
13,8288.4
8,8288.4
14,8288.4
18,8288.4
1,8288.8
27,8288.9
25,8289.5
29,8290.0
16,8294.1
4,8295.5
8,8296.7
8,8349.4
16,8368.1
29,8368.1
4,8368.2
18,8368.4
14,8368.4
13,8368.4
8,8368.8
1,8368.8
27,8368.8
25,8369.4
16,8374.7
29,8375.3
4,8375.4
8,8379.1
29,8426.0
8,8429.6
29,8753.3
8,8753.3
4,8753.3
14,8753.6
13,8753.6
18,8753.6
27,8754.0
1,8754.0
21,8754.2
25,8754.6
29,8760.7
8,8760.9
4,8761.1
29,8833.2
4,8833.2
8,8833.2
13,8833.5
14,8833.5
18,8833.5
1,8833.8
27,8833.9
21,8834.0
25,8834.5
29,8840.2
8,8840.3
4,8840.5
29,8902.6
4,8913.2
18,8913.4
8,8913.4
14,8913.4
13,8913.4
1,8913.8
21,8913.9
27,8913.9
25,8914.4
29,8915.0
4,8920.5
8,8921.7
8,8974.4
29,8993.1
4,8993.2
14,8993.4
18,8993.4
13,8993.4
27,8993.8
8,8993.8
1,8993.8
21,8993.9
25,8994.4
29,9000.3
4,9000.4
8,9004.1
29,9051.0
8,9054.6
8,9378.3
29,9378.3
13,9378.6
14,9378.6
17,9378.6
18,9378.6
1,9379.0
27,9379.0
21,9379.1
25,9379.6
29,9385.7
8,9385.9
29,9458.2
8,9458.2
17,9458.4
18,9458.5
14,9458.5
13,9458.5
1,9458.8
21,9458.9
27,9458.9
25,9459.5
29,9465.2
8,9465.3
17,9471.4
29,9527.6
13,9538.4
17,9538.4
18,9538.4
8,9538.4
14,9538.4
1,9538.8
21,9538.9
27,9538.9
25,9539.4
29,9540.0
8,9546.7
17,9550.7
8,9599.4
29,9618.1
14,9618.4
18,9618.4
13,9618.4
17,9618.4
8,9618.8
1,9618.8
27,9618.8
21,9618.9
25,9619.4
29,9625.3
8,9629.1
29,9676.0
8,9679.6
