436.8 315
443.5 315
456.0 315
308.9 320
415.4 321
421.7 321
432.3 321
33.5 328
38.9 328
46.2 328
63.2 328
221.1 330
226.3 330
233.4 330
248.1 330
305.4 330
182.9 331
188.9 331
198.2 331
415.4 336
421.3 336
431.0 336
339.8 337
347.2 337
364.9 337
286.3 338
291.5 338
298.1 338
309.5 338
49.0 340
55.1 340
64.3 340
173.9 350
179.3 350
186.9 350
218.9 351
225.3 351
235.5 351
160.1 354
165.0 354
171.5 354
182.7 354
343.8 354
348.6 354
354.9 354
365.3 354
295.2 355
300.1 355
306.7 355
318.5 355
487.3 357
320.7 359
327.0 359
337.4 359
53.6 367
58.1 367
64.1 367
73.4 367
453.6 371
460.6 371
472.7 371
234.7 373
240.4 373
249.0 373
125.8 374
130.9 374
137.7 374
150.9 374
352.7 375
358.8 375
368.4 375
101.8 377
106.9 377
113.6 377
126.9 377
248.9 382
254.3 382
262.0 382
287.3 382
389.7 390
395.6 390
405.3 390
152.8 393
158.3 393
166.2 393
197.7 402
203.1 402
210.7 402
242.0 402
247.4 402
255.1 402
433.0 406
437.8 406
444.1 406
454.5 406
495.8 406
234.6 409
239.5 409
246.3 409
258.9 409
369.1 415
373.6 415
379.3 415
387.8 415
120.3 424
125.5 424
132.6 424
147.2 424
309.3 427
51.7 433
56.8 433
63.4 433
75.6 433
394.7 434
400.5 434
408.8 434
212.6 437
218.4 437
227.1 437
324.9 441
331.5 441
343.6 441
334.7 443
340.4 443
348.8 443
366.4 443
371.7 443
379.2 443
398.7 443
258.3 446
263.9 446
272.3 446
84.4 456
90.3 456
99.2 456
297.3 458
481.8 458
495.2 458
305.7 462
492.8 468
499.4 468
490.2 469
495.3 469
150.5 470
158.4 470
62.7 474
68.5 474
77.3 474
290.7 479
296.2 479
303.8 479
394.7 485
400.5 485
409.6 485
69.2 493
125.4 493
158.0 493
291.3 493
316.5 493
353.9 493
368.6 493
390.5 493
45.4 494
72.3 494
90.1 494
116.0 494
140.1 494
172.0 494
200.1 494
214.3 494
245.6 494
278.3 494
288.3 494
308.3 494
338.1 494
349.3 494
359.7 494
377.9 494
388.0 494
408.4 494
432.7 494
446.4 494
463.2 494
477.7 494
496.8 494
55.3 495
75.3 495
86.2 495
105.7 495
139.8 495
168.2 495
205.6 495
220.3 495
239.8 495
265.9 495
300.9 495
352.5 495
363.8 495
381.4 495
393.3 495
407.6 495
423.0 495
471.3 495
482.7 495
492.1 495
52.0 496
74.8 496
86.8 496
106.3 496
137.6 496
163.2 496
290.6 496
326.1 496
347.7 496
357.4 496
372.6 496
390.9 496
409.5 496
492.6 496
91.2 497
112.2 497
151.7 497
170.9 497
205.7 497
223.8 497
245.0 497
298.5 497
340.6 497
371.4 497
392.1 497
411.1 497
450.8 497
465.0 497
492.8 497
86.0 498
114.2 498
148.2 498
192.2 498
203.4 498
214.3 498
240.9 498
268.0 498
284.5 498
302.8 498
329.2 498
351.2 498
368.7 498
381.5 498
392.4 498
403.3 498
413.8 498
423.8 498
443.4 498
455.1 498
468.9 498
60.7 499
106.1 499
130.2 499
155.2 499
196.8 499
210.5 499
234.4 499
260.1 499
282.6 499
307.8 499
354.2 499
385.1 499
397.2 499
415.5 499
438.9 499
450.1 499
462.2 499
497.6 499
59.4 500
75.6 500
103.0 500
119.8 500
170.7 500
198.2 500
209.6 500
225.5 500
240.1 500
257.5 500
400.0 500
416.9 500
476.5 500
59.7 501
132.5 501
179.9 501
202.5 501
230.7 501
253.0 501
292.2 501
360.1 501
387.0 501
451.5 501
467.5 501
44.4 502
67.9 502
106.6 502
125.3 502
153.7 502
174.7 502
190.4 502
248.2 502
282.8 502
303.6 502
353.4 502
368.5 502
392.4 502
415.3 502
448.9 502
469.6 502
483.4 502
498.1 502
50.0 503
63.3 503
87.2 503
124.3 503
137.9 503
146.8 503
160.2 503
198.7 503
214.4 503
255.4 503
296.1 503
309.6 503
351.8 503
360.4 503
370.6 503
380.6 503
389.2 503
402.4 503
412.4 503
430.7 503
442.0 503
461.8 503
477.8 503
496.7 503
84.5 504
109.3 504
144.3 504
165.7 504
206.5 504
222.6 504
250.2 504
267.7 504
290.8 504
304.5 504
333.4 504
352.3 504
360.8 504
374.3 504
388.8 504
404.6 504
413.8 504
435.6 504
453.1 504
468.3 504
486.7 504
50.8 505
101.0 505
124.3 505
205.5 505
238.0 505
295.8 505
306.4 505
356.5 505
369.9 505
389.8 505
417.1 505
443.4 505
78.0 506
117.5 506
142.6 506
161.5 506
177.7 506
197.0 506
204.4 506
214.8 506
234.2 506
250.9 506
269.9 506
288.5 506
301.7 506
318.7 506
339.7 506
369.4 506
386.3 506
395.1 506
405.5 506
431.4 506
446.8 506
454.9 506
467.1 506
75.9 507
106.5 507
194.1 507
206.5 507
217.8 507
237.5 507
254.8 507
283.1 507
302.6 507
318.4 507
345.7 507
385.7 507
395.1 507
404.2 507
411.8 507
434.3 507
458.7 507
59.2 508
76.7 508
110.1 508
125.9 508
155.1 508
180.0 508
201.5 508
214.0 508
234.6 508
273.0 508
284.1 508
295.4 508
312.1 508
344.9 508
384.9 508
393.2 508
402.3 508
410.3 508
430.9 508
462.3 508
81.4 509
135.4 509
160.4 509
183.4 509
200.4 509
221.5 509
250.9 509
269.4 509
290.3 509
354.0 509
367.2 509
395.8 509
418.0 509
449.4 509
464.9 509
479.2 509
499.0 509
41.8 510
64.0 510
108.9 510
122.5 510
139.5 510
172.2 510
185.9 510
204.9 510
222.1 510
244.6 510
253.0 510
264.1 510
293.2 510
315.6 510
335.5 510
353.0 510
367.9 510
448.5 510
461.2 510
38.3 511
56.5 511
72.7 511
80.5 511
98.8 511
110.2 511
147.9 511
174.8 511
194.1 511
207.2 511
224.9 511
250.8 511
274.9 511
297.1 511
316.3 511
332.3 511
344.9 511
355.2 511
368.0 511
377.4 511
405.1 511
417.5 511
442.0 511
464.3 511
476.2 511
489.6 511
51.4 512
71.0 512
83.3 512
131.8 512
183.3 512
220.9 512
287.0 512
360.0 512
378.8 512
389.1 512
409.5 512
441.9 512
456.7 512
468.8 512
490.7 512
64.7 513
101.4 513
132.6 513
140.8 513
155.8 513
173.9 513
206.0 513
232.3 513
241.1 513
253.2 513
270.6 513
289.2 513
339.5 513
380.3 513
396.9 513
428.9 513
438.6 513
464.6 513
66.7 514
83.0 514
116.2 514
135.3 514
148.5 514
165.1 514
198.8 514
211.4 514
236.9 514
252.0 514
270.8 514
297.8 514
307.7 514
322.5 514
359.2 514
373.0 514
388.8 514
398.1 514
414.3 514
436.9 514
465.3 514
492.5 514
148.7 515
191.3 515
209.9 515
231.4 515
268.1 515
284.5 515
302.9 515
323.9 515
350.9 515
373.8 515
390.1 515
408.5 515
417.8 515
439.0 515
467.7 515
69.0 516
80.5 516
109.2 516
191.5 516
212.7 516
239.0 516
294.7 516
306.3 516
321.8 516
358.1 516
383.7 516
399.0 516
410.4 516
422.1 516
442.1 516
470.0 516
125.7 517
191.9 517
244.5 517
284.1 517
315.2 517
334.6 517
362.2 517
53.2 518
74.1 518
232.7 518
253.5 518
267.0 518
286.4 518
350.3 518
375.6 518
459.8 518
41.4 519
81.4 519
117.7 519
153.5 519
177.6 519
201.9 519
217.0 519
252.3 519
266.0 519
368.1 519
382.6 519
401.4 519
459.5 519
483.6 519
46.7 520
79.6 520
117.8 520
137.4 520
161.1 520
183.3 520
214.9 520
258.0 520
285.0 520
355.6 520
385.4 520
403.9 520
432.3 520
452.3 520
471.7 520
63.8 521
70.7 521
80.8 521
109.6 521
127.5 521
145.3 521
166.6 521
224.0 521
274.2 521
317.3 521
371.6 521
390.9 521
444.7 521
487.3 521
68.8 522
81.3 522
113.2 522
128.7 522
146.9 522
169.5 522
212.8 522
275.1 522
308.4 522
339.0 522
389.8 522
405.5 522
415.5 522
439.4 522
469.2 522
487.3 522
74.8 523
96.9 523
152.1 523
179.0 523
235.2 523
308.8 523
330.2 523
355.7 523
390.3 523
409.7 523
424.6 523
441.4 523
483.1 523
90.4 524
270.9 524
308.5 524
348.1 524
367.6 524
385.9 524
414.0 524
476.7 525
485.4 525
276.6 526
283.0 526
295.8 526
320.6 526
354.6 526
370.6 526
391.1 526
430.0 526
473.2 526
123.4 527
132.0 527
167.8 527
202.0 527
237.8 527
276.4 527
286.3 527
292.2 527
301.9 527
317.4 527
328.2 527
338.2 527
362.3 527
368.4 527
381.3 527
397.3 527
411.5 527
435.0 527
450.9 527
475.8 527
492.1 527
289.2 528
298.5 528
330.6 528
363.3 528
397.8 528
434.3 528
473.1 528
124.1 529
134.7 529
168.6 529
202.8 529
238.6 529
277.2 529
286.4 529
292.3 529
301.5 529
317.8 529
328.3 529
339.6 529
362.5 529
368.9 529
384.3 529
397.6 529
410.4 529
434.7 529
447.7 529
475.8 529
491.1 529
476.6 530
484.1 530
467.7 533
474.4 533
490.0 533
288.3 534
295.2 534
329.3 534
362.1 534
396.6 534
433.0 534
472.2 534
476.3 535
484.0 535
288.0 536
295.7 536
330.5 536
363.5 536
398.8 536
436.6 536
477.6 536
290.0 541
300.0 541
332.1 541
364.3 541
399.2 541
435.4 541
474.5 541
123.9 542
133.2 542
168.1 542
202.2 542
238.1 542
276.7 542
319.2 542
369.6 542
290.8 543
319.3 543
334.5 543
366.0 543
398.4 543
436.3 543
473.8 543
482.0 543
288.5 545
294.5 545
307.4 545
329.4 545
344.9 545
362.4 545
381.5 545
396.6 545
412.2 545
432.9 545
451.1 545
472.1 545
492.8 545
287.4 546
294.6 546
329.9 546
363.6 546
398.7 546
436.0 546
477.0 546
123.6 550
131.6 550
167.6 550
201.7 550
237.3 550
274.8 550
282.0 550
286.6 550
290.5 550
294.8 550
301.3 550
315.2 550
321.6 550
327.6 550
333.4 550
345.6 550
357.0 550
361.9 550
366.5 550
373.9 550
390.8 550
396.0 550
402.0 550
414.1 550
430.0 550
434.9 550
442.7 550
466.3 550
470.6 550
474.3 550
479.1 550
487.6 550
287.9 551
295.5 551
330.6 551
364.2 551
398.8 551
436.6 551
477.6 551
123.9 552
133.8 552
168.1 552
202.5 552
238.1 552
276.8 552
286.5 552
292.5 552
302.2 552
317.7 552
328.3 552
339.5 552
362.5 552
368.8 552
388.5 552
398.2 552
428.1 552
436.4 552
475.9 552
491.0 552
277.2 553
284.1 553
307.0 553
321.6 553
355.6 553
391.9 553
430.7 553
448.9 553
474.0 553
658.9 2
661.5 2
668.3 2
708.2 2
745.7 2
786.1 2
831.6 2
508.3 11
563.7 11
967.9 14
970.7 14
978.1 14
503.2 15
537.2 15
553.4 15
555.9 15
560.8 15
591.1 15
620.7 15
651.2 15
683.1 15
716.8 15
752.7 15
791.4 15
834.1 15
885.5 15
519.0 16
782.2 16
784.7 16
789.4 16
824.3 16
857.3 16
891.7 16
928.4 16
968.2 16
897.9 17
900.3 17
904.7 17
940.4 17
974.2 17
741.9 19
744.2 19
748.9 19
785.1 19
819.1 19
854.7 19
892.9 19
934.8 19
983.7 19
900.1 22
903.1 22
957.2 22
999.8 22
789.5 24
792.2 24
799.7 24
840.1 24
878.2 24
919.5 24
967.0 24
516.1 26
552.8 26
591.9 26
635.4 26
689.8 26
515.4 27
610.2 29
612.6 29
616.7 29
652.0 29
685.3 29
719.9 29
756.9 29
797.0 29
842.0 29
802.3 30
811.7 30
602.2 31
661.4 32
665.5 32
671.3 32
810.1 34
573.6 36
581.1 36
588.2 36
805.2 40
817.8 40
536.6 41
541.7 41
546.7 41
565.9 41
575.9 41
586.9 41
819.4 41
970.7 44
975.2 44
982.6 44
556.1 45
560.6 45
569.5 45
784.8 46
789.8 46
800.1 46
901.1 47
905.8 47
913.9 47
573.0 48
672.2 48
701.2 48
735.5 48
807.9 48
744.2 49
748.3 49
761.1 49
902.4 52
906.5 52
911.4 52
925.1 52
679.4 54
792.1 54
796.1 54
801.5 54
816.5 55
985.5 55
803.7 56
815.5 56
912.8 56
925.7 57
819.3 58
613.0 59
617.2 59
623.9 59
536.1 62
545.3 62
799.4 63
809.1 63
980.8 63
699.2 64
818.0 64
807.8 65
990.4 65
712.4 66
717.0 66
725.5 66
803.0 67
985.5 68
708.3 70
815.2 70
673.9 72
677.8 72
683.0 72
594.8 75
708.7 77
800.5 79
976.6 79
988.5 79
506.6 80
512.7 80
767.8 80
819.5 80
803.6 82
813.5 82
952.0 82
919.3 84
703.8 87
510.3 88
515.0 88
523.2 88
802.5 88
811.5 88
734.7 90
738.2 90
742.9 90
755.0 90
809.6 90
813.2 90
819.6 90
811.0 91
688.4 93
778.4 93
815.7 93
927.2 93
500.3 94
619.2 94
822.1 94
548.5 95
583.4 95
616.6 95
748.8 95
819.5 95
994.9 95
595.1 96
743.1 96
778.1 96
820.1 96
927.0 96
637.8 97
683.9 97
715.8 97
815.0 97
921.4 97
598.5 98
637.6 98
700.0 98
739.9 98
816.5 98
871.2 98
923.3 98
551.1 99
592.4 99
538.6 100
591.3 100
745.5 100
765.8 100
811.6 100
825.8 100
925.2 100
910.2 101
518.5 102
528.4 102
542.4 102
570.3 102
715.3 102
800.5 102
908.7 102
949.8 102
982.8 102
524.3 103
753.0 103
984.3 104
522.3 105
545.0 105
567.0 105
608.4 105
700.2 105
816.3 105
858.9 106
909.4 106
957.7 106
980.8 106
996.7 106
982.7 108
661.8 111
666.8 111
673.2 111
684.3 111
972.0 123
978.6 123
990.7 123
556.2 124
561.5 124
567.9 124
577.1 124
785.4 125
790.6 125
797.0 125
806.4 125
930.1 125
901.5 126
907.0 126
914.9 126
744.9 128
749.8 128
756.3 128
767.4 128
924.8 129
902.8 131
907.7 131
914.2 131
925.3 131
925.1 132
792.9 133
798.6 133
807.0 133
926.3 134
922.4 135
614.3 138
620.6 138
630.7 138
713.3 145
719.2 145
728.2 145
675.3 151
680.9 151
689.0 151
506.3 159
511.6 159
518.6 159
533.4 159
510.3 167
515.3 167
522.0 167
531.0 167
737.3 169
743.2 169
752.2 169
812.0 169
818.0 169
827.0 169
884.1 173
889.3 173
896.4 173
906.9 173
504.5 177
512.9 177
634.3 177
640.2 177
647.7 177
666.2 177
581.0 178
586.4 178
593.7 178
612.5 178
920.9 181
925.1 181
930.3 181
937.4 181
949.5 181
580.0 189
585.7 189
594.6 189
677.9 191
682.9 191
689.7 191
701.6 191
788.3 192
793.4 192
800.4 192
814.2 192
508.9 204
942.0 204
947.5 204
955.3 204
540.4 214
582.7 214
824.8 225
831.1 225
838.9 225
714.2 229
719.4 229
726.9 229
751.1 229
777.3 229
782.8 229
790.7 229
959.1 229
964.5 229
972.2 229
888.4 231
895.5 231
910.0 231
917.3 240
923.4 240
932.0 240
722.6 241
728.9 241
739.1 241
552.5 243
558.4 243
567.4 243
847.5 243
853.4 243
862.4 243
757.0 244
761.9 244
768.0 244
777.4 244
652.6 245
658.5 245
666.1 245
690.1 245
761.0 251
767.3 251
777.3 251
941.7 262
947.2 262
955.3 262
836.9 263
842.9 263
851.6 263
960.3 264
965.1 264
971.4 264
981.8 264
525.2 266
530.4 266
537.5 266
553.4 266
586.9 269
593.1 269
603.3 269
527.5 273
533.3 273
542.0 273
780.9 285
787.2 285
797.5 285
905.4 294
911.7 294
920.6 294
500.4 298
509.1 298
886.6 299
892.7 299
902.3 299
893.4 301
898.8 301
906.5 301
683.5 308
688.6 308
695.4 308
708.3 308
882.9 309
888.7 309
897.3 309
712.8 333
719.3 333
730.4 333
765.6 334
771.5 334
780.3 334
626.4 337
633.3 337
645.6 337
881.2 338
886.7 338
894.8 338
855.6 341
861.3 341
869.7 341
993.4 342
999.3 342
917.5 353
922.9 353
930.6 353
554.3 356
559.0 356
565.2 356
575.5 356
964.5 358
970.9 358
982.1 358
935.3 364
942.1 364
955.8 364
973.7 364
980.1 364
992.6 364
840.7 366
847.2 366
858.5 366
735.0 367
739.8 367
746.1 367
756.4 367
517.0 371
523.4 371
534.5 371
683.8 377
688.7 377
695.3 377
706.9 377
723.2 380
728.4 380
735.6 380
751.0 380
748.6 386
755.6 386
769.5 386
737.1 389
743.2 389
752.3 389
764.9 389
791.2 398
797.3 398
804.7 398
824.8 398
806.8 399
813.5 399
825.7 399
781.1 400
786.4 400
793.5 400
808.1 400
523.7 401
529.4 401
538.1 401
729.7 403
734.9 403
742.4 403
762.3 403
694.6 409
699.6 409
706.3 409
718.5 409
656.8 411
663.1 411
673.5 411
634.9 414
640.6 414
649.0 414
733.3 423
738.5 423
745.4 423
759.0 423
680.9 442
686.2 442
693.9 442
716.0 442
678.0 449
684.8 449
697.3 449
544.1 458
526.3 461
531.1 461
537.4 461
547.8 461
711.6 464
716.8 464
724.0 464
739.1 464
511.0 468
502.3 469
515.2 469
724.6 470
731.2 470
742.7 470
513.4 471
518.3 471
524.7 471
536.1 471
861.0 476
866.6 476
874.9 476
732.5 482
738.1 482
746.2 482
525.3 493
544.4 493
682.0 493
811.0 493
876.2 493
910.2 493
926.8 493
964.4 493
531.6 494
689.5 494
772.3 494
802.2 494
818.5 494
844.0 494
910.3 494
983.0 494
518.6 495
536.4 495
550.8 495
581.8 495
612.8 495
660.3 495
722.8 495
759.5 495
786.8 495
802.8 495
814.5 495
835.5 495
851.2 495
863.5 495
902.4 495
917.8 495
933.8 495
949.8 495
965.3 495
984.4 495
515.8 496
536.0 496
552.3 496
600.0 496
630.5 496
642.7 496
653.8 496
678.5 496
759.4 496
778.0 496
806.8 496
819.3 496
838.8 496
862.3 496
906.7 496
916.9 496
933.1 496
946.5 496
963.2 496
522.8 497
602.2 497
619.7 497
654.6 497
747.0 497
800.6 497
824.9 497
863.7 497
923.0 497
934.7 497
949.0 497
968.5 497
528.8 498
581.1 498
600.1 498
614.9 498
640.7 498
664.6 498
704.3 498
732.7 498
748.4 498
771.1 498
786.9 498
801.6 498
817.6 498
869.0 498
921.8 498
934.1 498
949.2 498
969.3 498
985.9 498
612.6 499
642.8 499
678.1 499
699.8 499
735.5 499
756.9 499
780.3 499
813.4 499
880.6 499
938.5 499
692.1 500
743.5 500
774.4 500
790.9 500
882.3 500
933.4 500
978.5 500
537.6 501
580.7 501
679.6 501
694.2 501
704.2 501
724.1 501
893.5 501
916.1 501
970.1 501
525.6 502
539.8 502
580.8 502
696.7 502
760.2 502
819.0 502
843.5 502
912.6 502
944.0 502
975.6 502
990.0 502
523.1 503
545.0 503
567.7 503
587.9 503
617.3 503
661.4 503
683.9 503
710.6 503
735.5 503
763.4 503
802.7 503
829.6 503
856.1 503
876.7 503
902.8 503
919.4 503
969.2 503
993.0 503
523.5 504
551.5 504
582.1 504
656.7 504
712.0 504
730.7 504
762.6 504
794.2 504
808.6 504
840.0 504
861.2 504
976.4 504
988.0 504
535.6 505
548.6 505
580.4 505
629.4 505
683.8 505
698.6 505
713.4 505
735.7 505
749.9 505
767.0 505
791.3 505
812.2 505
847.4 505
884.1 505
916.7 505
934.4 505
946.6 505
962.1 505
980.8 505
506.5 506
527.8 506
617.1 506
695.1 506
722.0 506
741.2 506
772.7 506
793.2 506
807.7 506
837.1 506
912.7 506
932.3 506
943.3 506
963.3 506
508.2 507
592.4 507
630.4 507
741.8 507
760.9 507
776.1 507
787.3 507
806.6 507
827.3 507
872.1 507
899.4 507
912.1 507
928.0 507
940.9 507
967.2 507
500.8 508
518.7 508
587.4 508
715.6 508
738.5 508
750.3 508
764.4 508
774.0 508
785.1 508
819.6 508
873.0 508
906.9 508
932.4 508
963.1 508
558.4 509
581.0 509
820.9 509
842.4 509
901.6 509
917.4 509
939.4 509
964.7 509
980.7 509
992.0 509
503.6 510
543.7 510
561.2 510
575.9 510
607.1 510
686.2 510
702.2 510
713.8 510
731.3 510
753.9 510
855.8 510
906.8 510
925.8 510
947.7 510
965.6 510
993.1 510
506.5 511
522.7 511
535.4 511
542.5 511
554.6 511
574.1 511
590.0 511
602.3 511
616.5 511
667.5 511
689.6 511
704.8 511
714.8 511
731.2 511
752.1 511
761.8 511
792.1 511
832.8 511
849.1 511
861.5 511
888.0 511
916.3 511
939.9 511
960.2 511
976.0 511
986.9 511
541.8 512
560.8 512
733.2 512
750.8 512
761.6 512
791.2 512
819.7 512
842.8 512
870.9 512
930.9 512
957.4 512
981.0 512
535.2 513
550.3 513
613.7 513
719.1 513
745.2 513
756.3 513
781.2 513
824.9 513
907.8 513
947.4 513
515.5 514
535.0 514
556.1 514
594.9 514
703.5 514
726.7 514
739.6 514
752.3 514
762.1 514
772.3 514
784.4 514
801.0 514
815.3 514
837.6 514
866.3 514
878.2 514
898.8 514
926.1 514
947.3 514
521.2 515
615.3 515
672.6 515
747.6 515
760.2 515
773.3 515
786.3 515
804.9 515
824.5 515
870.0 515
885.6 515
903.0 515
925.0 515
967.9 515
710.5 516
760.0 516
774.3 516
785.0 516
814.4 516
902.3 516
916.1 516
938.3 516
561.6 517
664.1 517
691.6 517
720.1 517
754.3 517
806.7 517
827.1 517
948.9 517
973.6 517
544.5 518
569.6 518
606.3 518
721.3 518
754.3 518
804.3 518
833.2 518
875.8 518
910.2 518
944.9 518
978.7 518
989.5 518
508.3 519
523.0 519
542.4 519
559.4 519
577.2 519
655.0 519
677.7 519
702.7 519
714.0 519
731.7 519
750.4 519
771.6 519
883.3 519
985.5 519
500.7 520
516.7 520
532.8 520
541.8 520
557.5 520
686.9 520
707.3 520
724.5 520
739.0 520
749.7 520
769.9 520
996.4 520
516.2 521
533.0 521
546.6 521
717.6 521
746.2 521
754.8 521
765.7 521
803.9 521
857.1 521
885.0 521
974.6 521
509.6 522
522.4 522
531.6 522
543.2 522
714.0 522
735.8 522
745.0 522
750.6 522
758.5 522
769.0 522
785.6 522
809.0 522
849.7 522
884.9 522
907.9 522
939.3 522
967.6 522
691.0 523
721.7 523
758.2 523
780.1 523
801.0 523
883.2 523
910.7 523
723.1 524
772.3 524
907.9 524
524.9 525
561.6 525
600.4 525
644.3 525
698.8 525
502.5 526
526.2 526
789.2 526
795.5 526
806.5 526
831.4 526
852.0 526
864.5 526
898.1 526
914.8 526
935.4 526
961.2 526
975.4 526
522.2 527
537.6 527
665.9 527
673.7 527
685.4 527
715.3 527
734.7 527
752.9 527
793.3 527
838.9 527
905.8 527
913.8 527
949.1 527
983.0 527
517.0 528
572.3 528
522.1 529
537.6 529
668.4 529
679.4 529
718.6 529
756.7 529
797.0 529
842.6 529
906.2 529
915.6 529
949.6 529
983.6 529
524.5 530
561.2 530
600.1 530
643.8 530
698.1 530
617.2 531
623.3 531
636.3 531
659.1 531
674.1 531
692.1 531
708.4 531
726.8 531
741.7 531
763.9 531
780.5 531
804.0 531
820.4 531
849.0 531
867.4 531
797.4 532
806.5 532
848.5 532
886.7 532
927.6 532
973.4 532
979.5 532
986.6 532
510.5 533
544.5 533
559.4 533
